x,y,yaw,0.266,2.151,0.002
-5358.578,670.491,-1.449,-2.027,1.164,0.027
-5358.536,670.404,-1.449,-1.295,0.107,0.025
-5358.497,670.33,-1.449,-0.705,-0.678,0.024
-5358.404,670.275,-1.447,0.351,-1.141,0.038
-5358.289,670.195,-1.446,1.494,-1.802,0.035
-5358.19,670.128,-1.446,2.281,-2.221,0.032
-5358.291,670.171,-1.446,0.914,-1.45,0.031
-5358.379,670.211,-1.445,-0.131,-0.825,0.03
-5358.456,670.247,-1.445,-0.897,-0.331,0.029
-5358.51,670.209,-1.446,-1.321,-0.68,0.019
-5358.359,670.1,-1.447,0.424,-1.704,0.005
-5358.279,670.143,-1.448,1.184,-1.006,-0.005
-5358.452,670.285,-1.448,-0.767,0.602,-0.004
-5358.6,670.407,-1.448,-2.179,1.766,-0.003
-5358.526,670.362,-1.447,-1.103,1.042,0.007
-5358.542,670.362,-1.447,-1.101,0.898,0.002
-5358.553,670.362,-1.448,-1.058,0.757,-0.003
-5358.438,670.657,-1.448,0.287,3.69,-0.009
-5358.338,670.907,-1.449,1.269,5.714,-0.014
-5358.254,671.112,-1.449,1.945,6.99,-0.017
-5358.249,671.018,-1.45,1.717,4.995,-0.016
-5358.247,670.928,-1.45,1.483,3.328,-0.016
-5358.307,670.833,-1.449,0.649,1.868,-0.002
-5358.16,670.726,-1.447,2.069,0.488,0.01
-5358.031,670.587,-1.447,3.092,-1.01,0.009
-5358.135,670.589,-1.447,1.566,-0.844,0.012
-5358.039,670.599,-1.447,2.321,-0.62,0.009
-5357.96,670.608,-1.447,2.789,-0.43,0.006
-5358.004,670.647,-1.447,1.93,0.028,0.008
-5358.019,670.556,-1.446,1.497,-0.91,0.012
-5358.034,670.479,-1.446,1.119,-1.567,0.015
-5358.049,670.416,-1.445,0.797,-1.993,0.017
-5358.145,670.605,-1.446,-0.3,0.255,0.011
-5358.077,670.583,-1.445,0.438,-0.012,0.017
-5358.02,670.564,-1.444,0.966,-0.209,0.021
-5357.972,670.548,-1.444,1.319,-0.346,0.024
-5358.066,670.627,-1.446,0.154,0.525,0.001
-5358.249,670.716,-1.447,-1.748,1.363,-0.008
-5358.403,670.791,-1.448,-3.086,1.929,-0.015
-5358.522,670.715,-1.449,-3.854,0.865,-0.026
-5358.527,670.656,-1.448,-3.337,0.131,-0.018
-5358.525,670.605,-1.448,-2.826,-0.416,-0.012
-5358.389,670.417,-1.448,-1.01,-2.282,-0.011
-5358.269,670.259,-1.448,0.371,-3.572,-0.011
-5358.317,670.478,-1.449,-0.174,-0.797,-0.013
-5358.358,670.669,-1.449,-0.57,1.283,-0.015
-5358.416,670.595,-1.45,-1.083,0.334,-0.023
-5358.464,670.53,-1.451,-1.421,-0.38,-0.028
-5358.503,670.475,-1.452,-1.616,-0.893,-0.032
-5358.364,670.488,-1.453,0.051,-0.629,-0.041
-5358.293,670.463,-1.453,0.773,-0.795,-0.034
-5358.264,670.44,-1.452,0.968,-0.917,-0.015
-5358.239,670.421,-1.451,1.075,-0.971,-0.001
-5358.237,670.516,-1.451,0.941,0.149,-0.005
-5358.312,670.536,-1.448,0.033,0.332,0.021
-5358.376,670.553,-1.446,-0.639,0.454,0.039
-5358.432,670.566,-1.444,-1.111,0.527,0.053
-5358.505,670.682,-1.443,-1.702,1.638,0.059
-5358.445,670.651,-1.443,-0.834,1.081,0.042
-5358.455,670.642,-1.444,-0.818,0.832,0.027
-5358.511,670.688,-1.445,-1.272,1.186,0.013
-5358.659,670.69,-1.447,-2.61,1.024,-0.008
-5358.628,670.704,-1.449,-1.912,1.021,-0.018
-5358.506,670.794,-1.45,-0.368,1.801,-0.032
-5358.466,670.831,-1.451,0.099,1.918,-0.034
-5358.431,670.86,-1.452,0.441,1.931,-0.036
-5358.402,670.881,-1.453,0.676,1.867,-0.037
-5358.147,670.826,-1.452,3.195,1.023,-0.022
-5358.018,670.7,-1.451,4.06,-0.427,-0.013
-5357.913,670.591,-1.45,4.542,-1.482,-0.007
-5357.925,670.461,-1.45,3.757,-2.608,0
-5357.834,670.645,-1.449,4.132,-0.325,0.008
-5357.837,670.403,-1.449,3.5,-2.775,0.006
-5357.989,670.433,-1.447,1.42,-2.055,0.026
-5357.979,670.294,-1.449,1.313,-3.187,0
-5357.977,670.392,-1.449,1.143,-1.708,0.001
-5357.977,670.48,-1.449,0.973,-0.549,0.003
-5357.979,670.557,-1.449,0.811,0.327,0.003
-5357.922,670.386,-1.448,1.274,-1.484,0.008
-5357.927,670.127,-1.45,1.033,-3.928,-0.01
-5357.832,670.092,-1.451,1.867,-3.712,-0.021
-5357.795,669.891,-1.452,1.97,-5.236,-0.026
-5357.849,669.674,-1.454,1.122,-6.705,-0.039
-5357.933,669.613,-1.455,0.094,-6.345,-0.043
-5357.983,669.362,-1.457,-0.433,-7.998,-0.051
-5358.043,669.21,-1.456,-0.996,-8.386,-0.036
-5357.938,668.964,-1.455,0.243,-9.678,-0.026
-5358.06,668.777,-1.455,-1.049,-10.186,-0.019
-5358.07,668.575,-1.456,-0.999,-10.769,-0.026
-5358.05,668.379,-1.458,-0.651,-11.203,-0.038
-5358.173,668.143,-1.459,-1.816,-11.985,-0.047
-5358.275,667.96,-1.461,-2.607,-12.101,-0.053
-5358.454,667.718,-1.461,-4.06,-12.811,-0.053
-5358.64,667.544,-1.462,-5.377,-12.716,-0.052
-5358.89,667.343,-1.465,-7.158,-12.917,-0.071
-5359.093,667.193,-1.467,-8.198,-12.569,-0.085
-5359.254,667.085,-1.47,-8.651,-11.828,-0.094
-5359.378,667.013,-1.472,-8.653,-10.827,-0.101
-5359.469,666.971,-1.474,-8.322,-9.671,-0.106
-5359.533,666.952,-1.476,-7.758,-8.445,-0.109
-5359.796,666.344,-1.479,-9.321,-13.456,-0.116
-5360.006,665.843,-1.481,-10.117,-16.64,-0.12
-5360.17,665.439,-1.483,-10.317,-18.352,-0.123
-5360.293,665.122,-1.485,-10.067,-18.912,-0.125
-5360.091,664.499,-1.483,-6.505,-22.544,-0.089
-5359.904,664.001,-1.482,-3.623,-24.36,-0.062
-5359.886,663.347,-1.482,-2.898,-27.51,-0.053
-5359.959,662.818,-1.481,-3.231,-28.906,-0.042
-5359.69,662.129,-1.484,0.014,-31.755,-0.059
-5359.807,661.499,-1.486,-1.189,-33.568,-0.073
-5359.906,661.015,-1.489,-2.031,-33.616,-0.083
-5359.988,660.656,-1.491,-2.576,-32.36,-0.091
-5359.839,659.925,-1.495,-0.668,-35.13,-0.118
-5359.885,659.142,-1.497,-1.044,-38.022,-0.124
-5359.789,658.349,-1.5,0.1,-40.598,-0.128
-5359.706,657.736,-1.502,0.941,-40.941,-0.131
-5359.496,656.614,-1.502,2.968,-46.472,-0.115
-5359.319,655.726,-1.503,4.352,-48.771,-0.103
-5359.174,655.047,-1.504,5.206,-48.595,-0.094
-5359.169,654.019,-1.505,4.489,-52.033,-0.098
-5359.25,652.72,-1.508,3,-57.745,-0.106
-5359.434,651.463,-1.508,0.658,-62.201,-0.096
-5359.757,650.148,-1.509,-2.76,-66.588,-0.087
-5360.031,649.13,-1.51,-5.178,-67.268,-0.08
-5360.259,648.372,-1.51,-6.765,-65.185,-0.075
-5360.127,647.038,-1.511,-4.417,-69.335,-0.067
-5360.161,645.709,-1.512,-4.109,-72.817,-0.074
-5360.182,644.691,-1.514,-3.723,-72.59,-0.079
-5360.194,643.941,-1.516,-3.295,-69.632,-0.082
-5360.349,642.362,-1.515,-4.404,-75.644,-0.059
-5360.666,640.794,-1.513,-7.024,-80.668,-0.034
-5360.875,639.258,-1.512,-8.143,-84.616,-0.019
-5361.041,638.081,-1.511,-8.657,-84.28,-0.009
-5361.135,636.343,-1.51,-8.353,-89.78,0.001
-5361.436,634.506,-1.507,-10.216,-95.489,0.027
-5361.677,633.089,-1.505,-11.2,-96.036,0.046
-5361.866,632.036,-1.503,-11.497,-92.749,0.06
-5362.008,631.293,-1.501,-11.274,-86.756,0.07
-5361.938,629.099,-1.498,-8.897,-96.591,0.09
-5361.862,627.374,-1.495,-6.799,-100.143,0.104
-5362.033,624.799,-1.492,-7.563,-111.925,0.117
-5362.018,622.74,-1.489,-6.291,-116.663,0.129
-5362.019,620.579,-1.484,-5.373,-121.744,0.154
-5362.009,618.93,-1.48,-4.489,-120.817,0.173
-5361.993,617.722,-1.476,-3.663,-115.489,0.186
-5362.299,615.406,-1.474,-6.268,-122.342,0.177
-5362.7,613.366,-1.472,-9.476,-125.354,0.171
-5363.03,611.827,-1.47,-11.481,-122.761,0.166
-5363.205,609.359,-1.469,-11.594,-130.113,0.148
-5363.516,606.943,-1.468,-13.094,-135.85,0.133
-5363.762,605.098,-1.468,-13.699,-134.866,0.122
-5363.884,602.815,-1.464,-12.939,-138.532,0.137
-5364.264,600.574,-1.464,-14.944,-141.226,0.119
-5364.461,598.408,-1.463,-14.778,-142.755,0.107
-5364.605,596.792,-1.463,-14.088,-138.398,0.098
-5364.812,594.86,-1.463,-14.144,-137.94,0.077
-5364.97,592.936,-1.465,-13.692,-137.454,0.047
-5365.082,591.521,-1.467,-12.831,-131.811,0.025
-5365.374,589.556,-1.465,-13.951,-132.653,0.038
-5365.489,587.711,-1.465,-13.088,-132.133,0.033
-5365.565,586.355,-1.465,-11.947,-126.669,0.029
-5365.61,585.41,-1.465,-10.645,-117.765,0.026
-5365.691,583.414,-1.462,-9.916,-120.994,0.05
-5365.712,581.255,-1.46,-8.671,-125.426,0.056
-5365.714,579.614,-1.459,-7.419,-123.878,0.06
-5365.703,578.417,-1.458,-6.209,-117.974,0.064
-5365.679,576.674,-1.456,-5.052,-118.572,0.073
-5365.68,574.744,-1.455,-4.317,-120.998,0.071
-5365.672,573.293,-1.454,-3.607,-118.14,0.069
-5365.66,572.252,-1.453,-2.945,-111.488,0.067
-5365.661,570.595,-1.452,-2.531,-112.148,0.065
-5365.718,568.861,-1.45,-2.746,-113.503,0.075
-5365.763,567.566,-1.448,-2.799,-110.141,0.083
-5365.796,566.645,-1.447,-2.731,-103.425,0.088
-5365.843,565.177,-1.447,-2.811,-103.327,0.069
-5365.732,563.697,-1.448,-1.253,-103.376,0.05
-5365.697,562.302,-1.448,-0.709,-102.53,0.047
-5365.665,561.281,-1.447,-0.28,-97.965,0.045
-5365.637,560.575,-1.447,0.048,-90.827,0.043
-5365.522,558.948,-1.449,1.229,-94.217,0.012
-5365.543,557.448,-1.448,0.832,-95.803,0.022
-5365.562,556.323,-1.447,0.507,-93.292,0.029
-5365.581,555.519,-1.446,0.248,-87.852,0.034
-5365.383,553.933,-1.446,2.242,-91.257,0.025
-5365.308,552.464,-1.449,2.693,-92.962,-0.004
-5365.247,551.36,-1.451,2.923,-90.649,-0.025
-5365.199,550.57,-1.453,2.98,-85.455,-0.041
-5365.164,550.041,-1.455,2.908,-78.335,-0.053
-5365.132,548.539,-1.458,2.804,-82.275,-0.074
-5365.137,546.892,-1.463,2.343,-87.131,-0.106
-5365.146,545.624,-1.467,1.912,-87.369,-0.129
-5365.156,544.685,-1.471,1.521,-84.186,-0.145
-5365.168,544.025,-1.474,1.173,-78.6,-0.157
-5365.426,542.217,-1.474,-1.655,-85.652,-0.135
-5365.525,540.415,-1.474,-2.427,-91.609,-0.107
-5365.604,538.615,-1.472,-2.881,-96.661,-0.074
-5365.667,537.233,-1.47,-3.105,-96.678,-0.05
-5365.855,535.501,-1.47,-4.589,-100.284,-0.044
-5366.09,533.692,-1.471,-6.331,-104.16,-0.044
-5366.282,532.315,-1.472,-7.374,-103.02,-0.043
-5366.434,531.31,-1.472,-7.861,-98.218,-0.043
-5366.347,529.528,-1.472,-5.811,-102.116,-0.03
-5366.386,527.784,-1.471,-5.356,-105.056,-0.016
-5366.41,526.464,-1.47,-4.814,-103.19,-0.005
-5366.422,525.509,-1.469,-4.229,-97.845,0.002
-5366.36,523.598,-1.47,-2.969,-103.129,-0.011
-5366.463,521.729,-1.471,-3.598,-107.209,-0.014
-5366.546,520.305,-1.471,-3.924,-106.102,-0.017
-5366.611,519.264,-1.472,-4.015,-101.206,-0.019
-5366.499,517.482,-1.474,-2.264,-104.669,-0.034
-5366.432,515.652,-1.475,-1.242,-108.112,-0.04
-5366.766,513.845,-1.475,-4.502,-110.823,-0.039
-5367.048,512.481,-1.476,-6.737,-108.567,-0.038
-5367.241,510.634,-1.477,-7.734,-111.613,-0.046
-5367.41,508.963,-1.478,-8.335,-112.4,-0.047
-5367.541,507.72,-1.479,-8.459,-108.661,-0.048
-5367.639,506.842,-1.48,-8.225,-101.722,-0.048
-5367.665,504.708,-1.481,-7.282,-108.729,-0.056
-5367.674,503.058,-1.483,-6.305,-109.726,-0.061
-5367.67,501.829,-1.484,-5.342,-106.245,-0.065
-5367.637,499.495,-1.484,-4.213,-114.649,-0.051
-5367.601,497.682,-1.483,-3.217,-116.451,-0.04
-5367.563,496.324,-1.483,-2.358,-113.305,-0.032
-5367.389,493.689,-1.481,-0.221,-123.765,-0.003
-5367.238,491.633,-1.478,1.367,-126.735,0.019
-5367.11,490.082,-1.476,2.487,-124.057,0.035
-5367.253,487.437,-1.474,0.639,-133.045,0.048
-5367.379,485.388,-1.473,-0.75,-134.57,0.058
-5367.406,482.91,-1.47,-0.912,-140.289,0.078
-5367.401,480.411,-1.468,-0.728,-145.388,0.084
-5367.396,478.511,-1.466,-0.565,-143.567,0.087
-5367.203,476.102,-1.464,1.499,-147.25,0.091
-5367.142,473.616,-1.462,1.911,-151.187,0.1
-5367.092,471.738,-1.46,2.141,-148.284,0.105
-5366.896,469.139,-1.459,3.848,-153.236,0.1
-5366.733,467.166,-1.458,4.96,-151.005,0.095
-5366.601,465.733,-1.457,5.592,-143.553,0.092
-5366.69,463.149,-1.456,3.842,-149.043,0.082
-5366.775,461.182,-1.456,2.402,-147.37,0.075
-5366.984,458.12,-1.452,-0.095,-157.219,0.099
-5367.164,455.755,-1.449,-1.936,-158.451,0.117
-5367.131,452.614,-1.447,-1.309,-167.478,0.116
-5367.239,449.789,-1.445,-2.227,-171.93,0.123
-5367.337,447.033,-1.442,-2.909,-175.02,0.127
-5367.486,444.129,-1.443,-4.023,-179.174,0.105
-5367.609,441.94,-1.443,-4.692,-175.355,0.088
-5367.575,439.026,-1.443,-3.655,-179.571,0.071
-5367.489,436.292,-1.44,-2.231,-181.306,0.088
-5367.411,434.254,-1.438,-1.093,-175.619,0.101
-5367.495,431.598,-1.435,-1.802,-177.141,0.11
-5367.565,429.619,-1.433,-2.256,-171.456,0.117
-5367.602,426.487,-1.431,-2.306,-178.482,0.115
-5367.63,424.1,-1.43,-2.255,-176.812,0.113
-5367.761,420.995,-1.426,-3.272,-182.774,0.128
-5367.868,418.638,-1.423,-3.897,-180.152,0.139
-5367.954,416.926,-1.42,-4.209,-171.291,0.147
-5368.184,413.88,-1.42,-5.955,-177.45,0.126
-5368.372,411.566,-1.42,-7.015,-175.179,0.111
-5368.51,408.496,-1.42,-7.406,-181.018,0.092
-5368.608,405.526,-1.419,-7.325,-184.974,0.086
-5368.606,402.51,-1.418,-6.224,-188.816,0.081
-5368.593,400.242,-1.418,-5.172,-184.396,0.077
-5368.69,396.965,-1.416,-5.418,-191.011,0.081
-5368.538,393.898,-1.416,-3.051,-194.495,0.073
-5368.4,391.596,-1.415,-1.186,-189.592,0.066
-5368.279,389.947,-1.415,0.237,-178.684,0.061
-5368.382,386.697,-1.414,-0.86,-185.86,0.059
-5368.47,384.221,-1.413,-1.638,-184.017,0.058
-5368.489,381.247,-1.414,-1.595,-187.57,0.037
-5368.404,378.133,-1.417,-0.482,-192.047,0.009
-5368.329,375.785,-1.419,0.359,-187.972,-0.012
-5368.173,372.771,-1.421,1.913,-191.353,-0.029
-5368.042,370.51,-1.423,2.987,-186.496,-0.042
-5367.811,367.469,-1.424,4.917,-190.368,-0.048
-5367.621,365.183,-1.425,6.154,-185.911,-0.052
-5367.467,363.541,-1.426,6.831,-175.473,-0.055
-5367.532,360.548,-1.426,5.156,-180.472,-0.044
-5367.413,356.816,-1.426,5.629,-192.359,-0.04
-5367.319,353.933,-1.427,5.762,-193.746,-0.037
-5367.146,350.583,-1.426,6.698,-199.742,-0.026
-5367.008,348.045,-1.426,7.132,-196.493,-0.017
-5366.969,344.93,-1.426,6.491,-199.663,-0.015
-5366.946,342.595,-1.426,5.768,-194.331,-0.013
-5367,339.542,-1.427,4.365,-197.182,-0.027
-5367.055,337.257,-1.429,3.161,-191.71,-0.037
-5367.108,335.627,-1.43,2.15,-180.299,-0.044
-5367.158,334.543,-1.431,1.32,-164.94,-0.049
-5367.203,333.904,-1.432,0.657,-147.256,-0.053
-5367.158,330.732,-1.434,1.024,-158.263,-0.056
-5367.093,327.436,-1.437,1.543,-168.915,-0.079
-5367.04,324.889,-1.44,1.867,-170.29,-0.096
-5367.054,321.837,-1.443,1.444,-176.671,-0.109
-5367.069,319.515,-1.446,1.076,-174.594,-0.119
-5367.084,317.821,-1.448,0.764,-166.35,-0.125
-5367.432,315.087,-1.451,-2.926,-170.034,-0.133
-5367.927,312.372,-1.456,-7.596,-172.979,-0.156
-5368.342,310.335,-1.46,-10.753,-168.507,-0.172
-5368.682,308.878,-1.464,-12.672,-158.726,-0.183
-5369.151,306.253,-1.468,-15.64,-162.408,-0.194
-5369.958,303.935,-1.47,-21.637,-162.381,-0.189
-5370.616,302.224,-1.473,-25.236,-156.119,-0.184
-5370.853,299.904,-1.478,-23.961,-157.036,-0.21
-5371.379,297.877,-1.48,-25.856,-154.817,-0.191
-5371.838,296.036,-1.483,-26.781,-150.997,-0.194
-5372.523,294.254,-1.486,-29.887,-147.136,-0.198
-5373.031,292.315,-1.49,-30.728,-145.463,-0.203
-5373.471,290.497,-1.493,-30.738,-142.779,-0.2
-5373.761,288.786,-1.494,-29.199,-139.401,-0.184
-5373.958,287.557,-1.496,-26.94,-131.547,-0.17
-5374.081,286.733,-1.497,-24.236,-120.69,-0.16
-5374.424,284.748,-1.499,-24.206,-123.372,-0.148
-5374.677,283.254,-1.5,-23.254,-120.611,-0.139
-5374.854,282.179,-1.501,-21.657,-113.936,-0.132
-5375.066,279.808,-1.5,-20.652,-121.585,-0.102
-5375.241,277.415,-1.497,-19.417,-128.341,-0.055
-5375.358,275.576,-1.494,-17.759,-128.399,-0.02
-5375.511,273.186,-1.491,-16.728,-134.116,0.008
-5375.614,271.361,-1.489,-15.323,-133.184,0.029
-5375.675,270.022,-1.487,-13.696,-127.377,0.044
-5375.62,267.272,-1.485,-11.116,-136.957,0.059
-5375.462,264.493,-1.484,-7.86,-145.43,0.06
-5375.287,261.788,-1.482,-4.897,-151.884,0.068
-5375.125,259.722,-1.48,-2.52,-150.814,0.073
-5375.003,256.181,-1.478,-0.89,-165.089,0.081
-5374.896,253.415,-1.477,0.349,-169.288,0.087
-5374.671,249.997,-1.474,2.605,-179.582,0.094
-5374.482,247.363,-1.473,4.171,-180.282,0.099
-5374.591,244.19,-1.472,2.432,-186.437,0.092
-5374.577,241.058,-1.471,2.229,-191.26,0.083
-5374.567,238.694,-1.471,1.993,-187.471,0.075
-5374.946,235.564,-1.472,-2.196,-192.124,0.054
-5375.27,233.202,-1.473,-5.206,-188.177,0.038
-5375.238,230.251,-1.47,-4.116,-190.888,0.055
-5375.204,228.042,-1.468,-3.152,-185.553,0.066
-5375.342,224.759,-1.467,-4.111,-192.06,0.064
-5375.454,222.266,-1.467,-4.662,-189.484,0.062
-5375.596,219.209,-1.47,-5.442,-193.08,0.018
-5375.709,216.914,-1.474,-5.809,-188.315,-0.015
-5375.762,213.791,-1.472,-5.498,-192.772,0.004
-5375.764,210.702,-1.473,-4.7,-196.222,-0.008
-5375.756,208.384,-1.474,-3.93,-191.228,-0.016
-5375.742,206.724,-1.475,-3.21,-180.19,-0.023
-5375.724,205.615,-1.476,-2.555,-165.11,-0.027
-5375.953,202.011,-1.475,-4.535,-177.929,-0.012
-5376.143,199.214,-1.474,-5.823,-180.558,0
-5376.147,195.631,-1.473,-5.012,-190.889,0.003
-5376.142,192.875,-1.473,-4.221,-191.184,0.005
-5376.126,189.484,-1.473,-3.432,-197.983,0.007
-5376.353,185.982,-1.472,-5.262,-204.912,0.013
-5376.54,183.323,-1.471,-6.411,-202.154,0.017
-5376.757,179.993,-1.472,-7.71,-206.704,0.008
-5376.965,176.679,-1.471,-8.716,-210.419,0.012
-5377.057,173.451,-1.471,-8.377,-212.71,0.016
-5384.855,153.7,-1.471,-87.426,-384.75,0.008
-5384.1,152.665,-1.471,-66.794,-338.821,0.009
-5390.993,135.653,-1.472,-127.935,-464.128,0.002
-5389.105,136.952,-1.473,-89.688,-382.497,-0.007
-5394.863,122.064,-1.472,-135.775,-479.515,-0.003
-5392.086,125.546,-1.472,-87.216,-373.142,0.001
-5389.674,128.44,-1.471,-49.554,-288.476,0.01
-5394.98,114.434,-1.469,-96.892,-390.232,0.025
-5392.103,118.59,-1.468,-53.021,-290.064,0.033
-5396.857,105.896,-1.465,-94.17,-378.089,0.058
-5393.392,110.959,-1.463,-44.646,-270.357,0.072
-5398.031,98.759,-1.46,-85.835,-356.189,0.089
-5394.189,104.564,-1.459,-33.666,-244.045,0.086
-5391.119,109.462,-1.457,2.897,-157.733,0.09
-5388.497,113.174,-1.456,29.46,-96.318,0.082
-5393.757,99.586,-1.456,-29.024,-222.038,0.072
-5398.475,87.622,-1.457,-73.32,-312.555,0.055
-5402.445,76.962,-1.456,-103.41,-376.325,0.051
-5398.424,84.141,-1.457,-46.808,-247.076,0.038
-5402.263,73.783,-1.458,-79.448,-317.376,0.018
-5398.162,80.884,-1.458,-25.546,-197.59,0.024
-5394.564,87.394,-1.457,15.251,-101.515,0.028
-5391.476,93.217,-1.456,44.799,-26.647,0.031
-5389.048,96.239,-1.454,63.206,8.389,0.049
-5387.061,98.842,-1.452,74.373,33.947,0.062
-5385.704,99.573,-1.447,77.399,36.486,0.092
-5384.67,100.141,-1.444,76.66,36.959,0.114
-5383.817,99.18,-1.442,74.167,21.631,0.118
-5383.213,98.308,-1.44,69.475,9.477,0.12
-5383.321,96.025,-1.436,58.146,-15.414,0.141
-5383.521,94.077,-1.432,47.543,-33.207,0.156
-5383.724,90.936,-1.428,38.457,-60.66,0.168
-5383.979,87.604,-1.425,30.182,-86.034,0.175
-5384.254,84.876,-1.422,22.909,-101.469,0.179
-5384.701,80.862,-1.419,14.935,-127.869,0.183
-5385.116,77.618,-1.416,8.471,-142.455,0.185
-5385.49,75.069,-1.413,3.371,-147.754,0.186
-5386.115,71.278,-1.411,-3.555,-165.048,0.18
-5386.649,68.296,-1.408,-8.534,-171.479,0.175
-5387.287,64.324,-1.408,-13.843,-187.142,0.155
-5387.813,61.226,-1.407,-17.232,-191.518,0.14
-5388.602,57.207,-1.406,-22.807,-204.725,0.129
-5389.242,54.099,-1.405,-26.048,-206.611,0.119
-5389.562,50.129,-1.406,-25.518,-217.095,0.089
-5389.794,47.086,-1.407,-24.145,-216.496,0.066
-5390.165,43.177,-1.408,-24.418,-224.899,0.052
-5390.442,40.201,-1.408,-23.681,-222.461,0.041
-5390.678,36.306,-1.41,-22.626,-229.84,0.019
-5390.841,33.351,-1.411,-20.977,-226.456,0.002
-5390.944,31.205,-1.412,-18.953,-215.252,-0.01
-5390.659,26.829,-1.411,-13.222,-228.646,0.009
-5390.387,23.455,-1.409,-8.48,-229.751,0.024
-5390.044,19.067,-1.408,-3.708,-241.133,0.028
-5389.741,15.706,-1.407,-0.041,-240.273,0.031
-5389.479,13.232,-1.407,2.669,-230.403,0.033
-5389.209,8.484,-1.403,5.053,-245.401,0.059
-5388.831,3.934,-1.4,8.198,-256.15,0.08
-5388.519,0.46,-1.397,10.205,-254.244,0.096
-5388.267,-2.086,-1.395,11.296,-243.064,0.107
-5388.07,-3.849,-1.392,11.668,-225.464,0.115
-5387.92,-4.965,-1.39,11.494,-203.798,0.121
-5387.232,-10.287,-1.388,16.888,-228.606,0.119
-5386.667,-14.479,-1.387,20.223,-238.144,0.117
-5386.214,-17.676,-1.385,21.909,-236.035,0.115
-5386.167,-22.858,-1.384,19.165,-254.671,0.113
-5386.162,-26.883,-1.382,16.401,-258.647,0.111
-5386.188,-29.897,-1.38,13.729,-251.643,0.11
-5386.234,-32.05,-1.379,11.228,-236.798,0.108
-5386.295,-33.484,-1.377,8.949,-216.731,0.107
-5385.833,-38.838,-1.378,12.388,-239.978,0.089
-5385.456,-43.038,-1.378,14.452,-247.925,0.075
-5385.155,-46.225,-1.378,15.421,-244.267,0.065
-5384.923,-48.54,-1.377,15.544,-232.176,0.057
-5384.75,-50.122,-1.377,15.038,-214.321,0.051
-5384.645,-55.737,-1.38,13.912,-240.603,0.021
-5384.579,-60.161,-1.382,12.546,-250.768,-0.001
-5384.544,-63.537,-1.383,11.055,-248.639,-0.018
-5384.535,-66.008,-1.385,9.529,-237.509,-0.03
-5385.256,-72.196,-1.386,0.7,-266.281,-0.037
-5385.672,-77.946,-1.387,-3.683,-286.313,-0.043
-5386.025,-82.404,-1.388,-6.779,-290.106,-0.047
-5386.516,-87.564,-1.385,-10.838,-300.564,-0.011
-5387.145,-92.063,-1.382,-15.714,-302.675,0.017
-5387.661,-95.409,-1.38,-18.712,-292.601,0.038
-5388.456,-99.37,-1.378,-24.15,-290.35,0.051
-5389.101,-102.272,-1.376,-27.238,-277.527,0.061
-5390.068,-105.892,-1.378,-33.184,-273.973,0.032
-5390.844,-108.528,-1.38,-36.301,-260.817,0.01
-5391.671,-111.92,-1.381,-39.468,-257.384,0.001
-5392.314,-114.39,-1.382,-40.29,-244.956,-0.006
-5392.798,-116.083,-1.382,-39.349,-226.36,-0.01
-5393.472,-119.29,-1.384,-40.491,-226.084,-0.029
-5393.981,-121.656,-1.386,-39.778,-217.191,-0.043
-5394.35,-123.309,-1.388,-37.723,-202.273,-0.053
-5394.6,-124.373,-1.39,-34.755,-183.48,-0.06
-5394.754,-124.961,-1.391,-31.227,-162.547,-0.066
-5395.428,-128.449,-1.392,-33.574,-174.545,-0.061
-5396.058,-132.086,-1.388,-35.126,-186.318,-0.022
-5396.541,-134.896,-1.386,-34.922,-187.853,0.007
-5397.287,-138.583,-1.385,-37.471,-198.177,0.015
-5397.865,-141.415,-1.384,-37.913,-198.186,0.02
-5398.297,-143.507,-1.383,-36.782,-190.576,0.025
-5398.604,-144.972,-1.383,-34.533,-177.629,0.028
-5398.807,-145.917,-1.382,-31.545,-161.239,0.03
-5399.334,-149.971,-1.382,-32.335,-179.261,0.023
-5399.732,-153.156,-1.382,-31.677,-185.683,0.018
-5400.019,-155.576,-1.382,-29.972,-183.29,0.014
-5400.213,-157.339,-1.383,-27.562,-174.477,0.011
-5400.398,-161.503,-1.382,-25.411,-191.688,0.012
-5400.512,-164.761,-1.382,-22.846,-197.034,0.012
-5400.569,-167.223,-1.382,-20.073,-193.409,0.012
-5400.582,-169.004,-1.382,-17.254,-183.298,0.012
-5400.562,-170.213,-1.381,-14.508,-168.784,0.013
-5400.518,-170.952,-1.381,-11.922,-151.576,0.013
-5400.352,-176.259,-1.383,-8.458,-183.909,-0.006
-5400.193,-181.874,-1.386,-5.587,-214.67,-0.037
-5400.103,-187.316,-1.39,-3.836,-239.127,-0.07
-5400.058,-192.298,-1.395,-2.804,-255.247,-0.104
-5400.194,-196.796,-1.399,-3.795,-264.01,-0.125
-5400.305,-200.211,-1.403,-4.38,-260.336,-0.14
-5400.544,-204.452,-1.406,-6.199,-265.715,-0.15
-5400.573,-208.461,-1.408,-5.588,-267.911,-0.148
-5400.819,-212.322,-1.412,-7.292,-268.254,-0.164
-5401.018,-215.177,-1.416,-8.27,-258.197,-0.175
-5401.272,-218.691,-1.416,-9.675,-256.396,-0.151
-5401.476,-221.267,-1.416,-10.341,-245.212,-0.132
