Index,Time,((robot).imu)->data[10],debug_Y,debug_X
4560,22.803323,28.5754395,-12.5862389,123.100235
4561,22.808301,28.7182617,-12.525279,123.552361
4562,22.813302,28.861084,-12.4795589,123.872398
4563,22.818321,29.0753174,-12.4287596,124.370232
4564,22.823317,29.2236328,-12.3881197,124.695351
4565,22.828322,29.4378662,-12.3474798,125.162712
4566,22.833307,29.5806885,-12.3169985,125.457352
4567,22.838322,29.800415,-12.2966776,125.878998
4568,22.843308,29.9432373,-12.2661972,126.295563
4569,22.848321,30.1574707,-12.2357178,126.580048
4570,22.853306,30.300293,-12.2052374,127.037247
4571,22.858318,30.5145264,-12.1849165,127.357285
4572,22.863306,30.6518555,-12.1645956,127.844963
4573,22.868316,30.8496094,-12.1442747,128.17009
4574,22.873305,30.9814453,-12.1239538,128.647629
4575,22.878321,31.1846924,-12.1087132,128.962601
4576,22.883316,31.3330078,-12.083312,129.419815
4577,22.888318,31.5582275,-12.0680714,129.729706
4578,22.893306,31.706543,-12.0325108,130.181839
4579,22.898318,31.9262695,-12.0121908,130.481567
4580,22.903307,32.0690918,-11.9817095,130.964188
4581,22.908321,32.2888184,-11.9563093,131.294388
4582,22.913303,32.4316406,-11.9207487,131.771927
4583,22.918315,32.645874,-11.9004288,132.071655
4584,22.923301,32.7996826,-11.8699474,132.508545
4585,22.928316,33.0194092,-11.8496265,132.798111
4586,22.933317,33.1732178,-11.8191462,133.240082
4587,22.938317,33.3929443,-11.7988262,133.544891
4588,22.943305,33.5357666,-11.7581863,134.02243
4589,22.948322,33.6016846,-11.727706,134.378021
4590,22.953307,33.8818359,-11.6819859,134.916489
4591,22.958321,34.0246582,-11.6515064,135.287323
4592,22.963303,34.2608643,-11.6159458,135.830872
4593,22.968301,34.420166,-11.5854664,136.181381
4594,22.973322,34.6618652,-11.5397463,136.679214
4595,22.978301,34.8266602,-11.5092669,136.999268
4596,22.983322,35.0683594,-11.4584675,137.481873
4597,22.988319,35.2276611,-11.4330673,137.796844
4598,22.993323,35.4638672,-11.3975067,138.284531
4599,22.998308,35.6286621,-11.3721066,138.599503
4600,23.003316,35.8483887,-11.3467054,139.056717
4601,23.008302,35.9967041,-11.336545,139.356445
4602,23.013322,36.2164307,-11.3111439,139.808578
4603,23.018304,36.3647461,-11.2959032,140.108307
4604,23.023319,36.5844727,-11.2959032,140.575684
4605,23.028301,36.7272949,-11.290823,140.900818
4606,23.033315,36.8756104,-11.2857428,141.418961
4607,23.038306,37.0953369,-11.2755823,141.784714
4608,23.043319,37.2436523,-11.2552614,142.313019
4609,23.048316,37.4743652,-11.2501812,142.648285
4610,23.053316,37.4743652,-11.2501812,143.146118
4611,23.058301,37.7050781,-11.2501812,143.456009
4612,23.063302,37.935791,-11.245101,143.913223
4613,23.068322,37.935791,-11.2400208,144.197708
4614,23.073307,38.3312988,-11.2196999,144.670151
4615,23.078318,38.7213135,-11.2095394,144.985123
4616,23.083303,38.8641357,-11.1790581,145.477875
4617,23.088317,39.0838623,-11.1536579,145.818222
4618,23.093306,39.2266846,-11.1231775,146.321136
4619,23.098320,39.4519043,-11.1028566,146.651337
4620,23.103302,39.6112061,-11.067297,147.123795
4621,23.108319,39.8474121,-11.0368166,147.428604
4622,23.113304,40.0067139,-10.9707766,147.85025
4623,23.118323,40.2429199,-10.9301367,148.078842
4624,23.123307,40.3857422,-10.8742571,148.383636
4625,23.128318,40.5999756,-10.8437777,148.541122
4626,23.133303,40.7427979,-10.7980585,148.703674
4627,23.138322,40.9405518,-10.7624989,148.764633
4628,23.143307,41.0119629,-10.7116995,148.779877
4629,23.148323,41.1108398,-10.6862993,148.764633
4630,23.153301,41.182251,-10.6507387,148.693497
4631,23.158344,41.2646484,-10.635498,148.627457
4632,23.163317,41.2536621,-10.6100969,148.525848
4633,23.168304,41.2371826,-10.589776,148.449661
4634,23.173322,41.2261963,-10.5694551,148.33284
4635,23.178304,41.2042236,-10.5592947,148.256653
4636,23.183320,41.1657715,-10.5542145,148.160126
4637,23.188308,41.1108398,-10.5542145,148.099152
4638,23.193320,41.0723877,-10.5643749,148.033096
4639,23.198302,41.0174561,-10.5745354,148.012772
4640,23.203319,40.9899902,-10.5948563,147.997528
4641,23.208305,40.9460449,-10.6100969,147.997528
4642,23.213320,40.9185791,-10.6304178,148.00769
4643,23.218318,40.880127,-10.6405783,148.017853
4644,23.223317,40.880127,-10.6608992,148.017853
4645,23.228304,40.8856201,-10.6710596,148.017853
4646,23.233319,40.8856201,-10.6863003,148.012772
4647,23.238306,40.8856201,-10.6913805,148.002609
4648,23.243320,40.8856201,-10.6913805,147.982285
4649,23.248307,40.8856201,-10.6913805,147.977203
4650,23.253326,40.8911133,-10.6913805,147.967041
4651,23.258321,40.8911133,-10.6913805,147.96196
4652,23.263306,40.8856201,-10.6913805,147.956879
4653,23.268315,40.880127,-10.6863003,147.956879
4654,23.273304,40.8746338,-10.6863003,147.96196
4655,23.278319,40.8691406,-10.6863003,147.96196
4656,23.283304,40.8691406,-10.6863003,147.96196
4657,23.288322,40.8691406,-10.6863003,147.96196
4658,23.293307,40.8691406,-10.6863003,147.96196
4659,23.298320,40.8691406,-10.6863003,147.96196
4660,23.303305,40.8691406,-10.6863003,147.96196
4661,23.308320,40.8691406,-10.6863003,147.96196
4662,23.313302,40.8691406,-10.6863003,147.96196
4663,23.318317,40.8691406,-10.6863003,147.96196
