x,y,1.444,-0.084,-1.489,0
-4553.503,-824.988,1.545,-41.896,-179.553,0.011
-4554.266,-827.486,1.544,-43.579,-178.864,-0.001
-4554.99,-830.106,1.543,-44.623,-179.53,-0.004
-4555.488,-832.563,1.543,-43.192,-178.42,-0.006
-4556.19,-835.012,1.544,-44.072,-177.395,0.001
-4557.008,-837.349,1.544,-46.009,-175.37,0.006
-4557.769,-839.935,1.544,-47.069,-176.199,0.005
-4558.698,-842.379,1.544,-49.719,-175.446,0.001
-4559.645,-844.985,1.544,-52.152,-176.471,0
-4560.492,-847.423,1.544,-53.201,-175.617,0.002
-4561.255,-849.932,1.545,-53.234,-175.614,0.008
-4561.88,-852.466,1.544,-51.841,-175.873,0.004
-4562.466,-855.213,1.544,-50.252,-178.291,-0.001
-4563.125,-857.771,1.544,-49.634,-178.398,0
-4563.811,-860.271,1.545,-49.396,-177.902,0.004
-4564.536,-862.724,1.544,-49.6,-176.995,-0.003
-4565.352,-865.214,1.544,-50.702,-176.602,-0.004
-4566.298,-867.582,1.543,-52.995,-175,-0.013
-4567.18,-869.926,1.543,-54.277,-173.396,-0.009
-4567.966,-872.446,1.542,-54.39,-173.839,-0.013
-4568.636,-874.764,1.541,-53.286,-172.136,-0.026
-4569.249,-877.305,1.54,-51.755,-172.975,-0.03
-4569.942,-879.874,1.539,-51.286,-173.983,-0.033
-4570.819,-882.268,1.538,-52.772,-173.043,-0.036
-4571.762,-884.64,1.538,-54.712,-172.013,-0.033
-4572.474,-887.17,1.538,-53.997,-172.765,-0.03
-4573.238,-889.678,1.539,-53.923,-173.176,-0.018
-4573.979,-892.239,1.539,-53.619,-174.072,-0.015
-4574.695,-894.562,1.54,-53.103,-172.382,0.001
-4575.5,-896.965,1.541,-53.576,-171.769,0.006
-4576.262,-899.303,1.542,-53.543,-170.582,0.015
-4577.08,-901.688,1.542,-54.088,-170.043,0.014
-4578.039,-904.078,1.542,-56.01,-169.642,0.015
-4579.12,-906.614,1.543,-58.905,-170.795,0.022
-4580.116,-909.002,1.542,-60.498,-170.266,0.009
-4580.941,-911.717,1.541,-60.089,-173.171,0
-4581.815,-914.145,1.541,-60.249,-172.703,-0.003
-4582.736,-916.583,1.541,-60.872,-172.401,-0.005
-4583.667,-919.028,1.54,-61.496,-172.218,-0.012
-4584.698,-921.424,1.54,-63.07,-171.559,-0.009
-4585.677,-923.747,1.541,-63.876,-170.244,0.001
-4586.495,-926.161,1.543,-62.9,-170.052,0.016
-4587.154,-928.598,1.543,-60.435,-170.134,0.021
-4587.769,-930.965,1.544,-57.881,-169.479,0.028
-4588.581,-933.389,1.544,-57.728,-169.506,0.025
-4589.25,-935.962,1.545,-56.124,-171.065,0.026
-4590.127,-938.541,1.544,-56.9,-172.458,0.011
-4591.085,-941.125,1.544,-58.399,-173.7,0.009
-4591.967,-943.754,1.543,-58.888,-175.215,0.004
-4592.743,-946.323,1.543,-58.214,-175.897,-0.003
-4593.574,-948.944,1.542,-58.205,-177.011,-0.006
-4594.456,-951.195,1.542,-58.719,-174.148,-0.012
-4595.176,-953.681,1.542,-57.498,-174.13,-0.008
-4595.882,-956.078,1.542,-56.312,-173.205,-0.001
-4596.494,-958.517,1.543,-54.328,-172.838,0.006
-4597.167,-961.133,1.544,-53.27,-174.353,0.013
-4597.849,-963.672,1.544,-52.457,-174.841,0.011
-4598.594,-966.172,1.544,-52.413,-174.871,0.012
-4599.247,-968.782,1.543,-51.424,-176.025,0.001
-4599.796,-971.403,1.543,-49.516,-177.116,-0.001
-4600.444,-974.092,1.541,-48.91,-178.745,-0.017
-4601.116,-976.646,1.54,-48.626,-178.753,-0.024
-4601.781,-979.255,1.54,-48.322,-179.326,-0.023
-4602.405,-981.847,1.54,-47.638,-179.633,-0.021
-4603.271,-984.388,1.54,-49.548,-179.381,-0.015
-4604.204,-986.752,1.541,-51.864,-177.337,-0.007
-4605,-989.189,1.541,-52.434,-176.345,-0.003
-4605.678,-991.536,1.542,-51.7,-174.565,0.001
-4606.439,-994.072,1.54,-51.934,-175.004,-0.011
-4607.113,-996.488,1.539,-51.237,-174.14,-0.02
-4607.825,-999.032,1.539,-51.028,-174.718,-0.021
-4608.6,-1001.46,1.539,-51.505,-174.014,-0.013
-4609.367,-1004.067,1.539,-51.826,-175.26,-0.017
-4610.197,-1006.581,1.538,-52.754,-175.366,-0.024
-4611,-1009.097,1.538,-53.253,-175.483,-0.015
-4611.803,-1011.583,1.538,-53.696,-175.264,-0.013
-4612.442,-1014.013,1.538,-52.371,-174.501,-0.011
-4613.067,-1016.582,1.538,-51.109,-175.288,-0.011
-4613.922,-1019.081,1.538,-52.394,-175.236,-0.01
-4614.735,-1021.542,1.538,-53.052,-174.799,-0.013
-4615.514,-1024.011,1.539,-53.271,-174.509,0.001
-4616.422,-1026.396,1.539,-54.788,-173.396,0.003
-4617.289,-1028.849,1.538,-55.657,-173.156,-0.003
-4617.984,-1031.273,1.539,-54.624,-172.638,-0.002
-4618.777,-1033.74,1.538,-54.75,-172.642,-0.006
-4619.406,-1036.349,1.538,-53.175,-174.12,-0.002
-4619.987,-1038.946,1.539,-51.335,-175.242,0.006
-4620.699,-1041.492,1.54,-51.121,-175.684,0.017
-4621.409,-1043.92,1.54,-50.907,-174.842,0.012
-4622.191,-1046.465,1.54,-51.479,-175.323,0.009
-4623.055,-1048.948,1.539,-52.8,-175.101,-0.004
-4623.844,-1051.441,1.539,-53.156,-175.015,-0.005
-4624.627,-1053.889,1.539,-53.398,-174.483,-0.001
-4625.397,-1056.325,1.539,-53.477,-173.9,-0.003
-4626.03,-1058.941,1.539,-52.119,-175.256,0.004
-4626.702,-1061.521,1.54,-51.375,-176.043,0.009
-4627.396,-1064,1.54,-50.962,-175.674,0.005
-4628.13,-1066.51,1.541,-51.023,-175.673,0.014
-4628.984,-1068.948,1.541,-52.321,-174.935,0.015
-4629.876,-1071.303,1.542,-53.807,-173.451,0.018
-4630.754,-1073.739,1.542,-54.93,-173.023,0.017
-4631.445,-1076.006,1.542,-53.964,-170.91,0.014
-4632.157,-1078.429,1.542,-53.353,-170.722,0.016
-4632.93,-1080.91,1.542,-53.469,-171.152,0.011
-4633.71,-1083.504,1.541,-53.635,-172.688,0.005
-4634.507,-1086.067,1.541,-53.951,-173.683,0.004
-4635.416,-1088.589,1.54,-55.371,-174.1,-0.008
-4636.307,-1091.168,1.54,-56.403,-175.049,-0.006
-4637.196,-1093.848,1.541,-57.264,-176.894,0.002
-4637.917,-1096.495,1.541,-56.26,-178.127,0.003
-4638.687,-1099.033,1.541,-55.912,-178.057,0
-4639.423,-1101.524,1.54,-55.275,-177.513,-0.005
-4640.227,-1104.007,1.54,-55.412,-176.973,-0.006
-4641.039,-1106.438,1.542,-55.621,-175.965,0.009
-4641.784,-1108.93,1.545,-55.111,-175.74,0.035
-4642.561,-1111.416,1.547,-55.013,-175.495,0.049
-4643.308,-1113.841,1.547,-54.613,-174.644,0.044
-4644.104,-1116.246,1.547,-54.772,-173.721,0.042
-4644.801,-1118.784,1.547,-53.895,-174.296,0.036
-4645.37,-1121.374,1.546,-51.823,-175.327,0.02
-4646.121,-1124.113,1.545,-51.928,-177.741,0.006
-4646.891,-1126.759,1.544,-52.227,-178.846,-0.008
-4647.765,-1129.287,1.543,-53.543,-178.57,-0.015
-4648.491,-1131.952,1.543,-53.136,-179.737,-0.011
-4649.267,-1134.55,1.543,-53.312,-180.046,-0.005
-4650.092,-1137.01,1.544,-53.967,-178.898,0.001
-4650.796,-1139.447,1.544,-53.279,-177.676,0.006
-4651.351,-1141.837,1.545,-51.154,-176.153,0.01
-4652.105,-1144.28,1.545,-51.4,-175.393,0.008
-4653.001,-1147.584,1.544,-53.059,-183.612,0
-4653.852,-1150.736,1.544,-54.021,-189.056,-0.006
-4654.843,-1153.741,1.542,-56.274,-192.189,-0.016
-4655.738,-1156.813,1.542,-57.215,-195.55,-0.02
-4656.714,-1159.76,1.542,-58.851,-197.134,-0.018
-4657.521,-1162.522,1.542,-58.501,-196.576,-0.011
-4658.302,-1165.241,1.543,-57.932,-195.656,-0.006
-4659.011,-1167.838,1.543,-56.715,-193.613,-0.003
-4659.835,-1170.453,1.543,-56.857,-192.057,0.002
-4660.754,-1172.878,1.543,-57.959,-188.781,0.003
-4661.774,-1175.321,1.545,-59.93,-186.17,0.014
-4662.747,-1177.667,1.544,-61.128,-182.933,0.007
-4663.523,-1180.089,1.543,-60.136,-180.97,0
-4664.226,-1182.56,1.543,-58.527,-179.794,-0.001
-4664.941,-1185.009,1.542,-57.287,-178.557,-0.011
-4665.613,-1187.513,1.543,-55.774,-178.078,-0.005
-4666.289,-1189.988,1.542,-54.529,-177.373,-0.014
-4666.891,-1192.509,1.542,-52.704,-177.234,-0.013
-4667.558,-1195.035,1.542,-51.825,-177.173,-0.006
-4668.313,-1197.506,1.541,-51.972,-176.561,-0.017
-4669.195,-1199.975,1.54,-53.406,-176.009,-0.022
-4670.043,-1202.462,1.541,-54.289,-175.731,-0.009
-4670.792,-1204.861,1.541,-54.005,-174.582,-0.012
-4671.517,-1207.244,1.541,-53.529,-173.437,-0.011
-4672.27,-1209.702,1.54,-53.414,-173.234,-0.012
-4672.967,-1212.276,1.54,-52.729,-174.254,-0.015
-4673.605,-1214.832,1.54,-51.545,-174.942,-0.009
-4674.388,-1217.384,1.541,-52.028,-175.49,-0.001
-4675.204,-1219.939,1.541,-52.775,-175.979,0.005
-4675.845,-1222.508,1.541,-51.609,-176.548,0.001
-4676.563,-1225.016,1.541,-51.418,-176.396,0.004
-4677.252,-1227.713,1.542,-50.945,-178.225,0.01
-4678.031,-1230.094,1.543,-51.472,-176.527,0.017
-4678.849,-1232.638,1.543,-52.327,-176.753,0.014
-4679.702,-1235.22,1.543,-53.404,-177.336,0.012
-4680.726,-1237.836,1.543,-56.095,-178.19,0.014
-4681.777,-1240.356,1.544,-58.673,-177.928,0.018
-4682.681,-1242.803,1.544,-59.342,-176.953,0.011
-4683.423,-1245.327,1.542,-58.26,-176.908,-0.002
-4684.16,-1248.001,1.542,-57.272,-178.421,-0.005
-4684.707,-1250.631,1.541,-54.481,-179.253,-0.014
-4685.409,-1253.133,1.542,-53.698,-178.652,0.002
-4685.876,-1255.479,1.543,-50.607,-176.529,0.005
-4686.517,-1257.859,1.544,-49.765,-175.068,0.016
-4687.303,-1260.248,1.544,-50.542,-173.917,0.013
-4688.096,-1262.754,1.544,-51.27,-174.141,0.012
-4688.978,-1265.233,1.544,-52.811,-174.046,0.007
-4689.724,-1267.762,1.543,-52.721,-174.489,-0.002
-4690.396,-1270.114,1.54,-51.892,-173.04,-0.029
-4690.931,-1272.001,1.533,-49.757,-167.014,-0.087
-4691.334,-1273.352,1.524,-46.593,-156.36,-0.163
-4691.466,-1274.109,1.511,-41.096,-141.161,-0.254
-4691.48,-1274.404,1.501,-35.207,-123.433,-0.313
-4691.48,-1274.351,1.492,-30.021,-104.737,-0.349
-4691.292,-1273.858,1.485,-23.676,-84.258,-0.356
-4691.027,-1273.272,1.48,-17.464,-65.833,-0.353
-4690.75,-1272.688,1.476,-12.038,-50.138,-0.337
-4690.541,-1272.136,1.473,-8.119,-37.087,-0.317
-4690.454,-1271.805,1.472,-6.03,-28.225,-0.28
-4690.439,-1271.395,1.472,-4.993,-19.855,-0.241
-4690.402,-1271.026,1.473,-3.877,-13.131,-0.196
-4690.322,-1270.686,1.472,-2.484,-7.7,-0.173
-4690.277,-1270.43,1.473,-1.654,-3.932,-0.146
-4690.314,-1270.073,1.474,-1.791,0.319,-0.11
-4690.246,-1269.949,1.476,-0.827,1.547,-0.08
-4690.137,-1269.808,1.476,0.415,2.776,-0.061
-4690.073,-1269.666,1.478,1.018,3.832,-0.037
-4689.99,-1269.499,1.479,1.716,4.987,-0.025
-4689.933,-1269.388,1.48,2.051,5.39,-0.013
-4689.944,-1269.242,1.48,1.638,6.103,-0.003
-4689.913,-1269.173,1.482,1.723,5.918,0.01
-4689.847,-1269.149,1.482,2.142,5.288,0.013
-4689.947,-1269.218,1.483,0.803,3.803,0.015
-4689.862,-1269.242,1.483,1.556,2.994,0.017
-4689.885,-1269.204,1.483,1.093,2.952,0.014
-4689.858,-1269.206,1.483,1.205,2.496,0.014
-4689.842,-1269.179,1.483,1.196,2.402,0.007
-4689.923,-1269.146,1.483,0.188,2.389,0.005
-4689.975,-1269.112,1.482,-0.377,2.387,0
-4689.958,-1269.106,1.483,-0.147,2.105,0.005
-4689.888,-1269.091,1.483,0.599,1.943,0.006
-4689.892,-1269.196,1.483,0.47,0.575,0.002
-4689.934,-1269.111,1.483,-0.036,1.368,0.003
-4689.821,-1269.144,1.483,1.13,0.825,0.004
-4689.772,-1269.234,1.483,1.469,-0.218,0.004
-4689.759,-1269.348,1.483,1.387,-1.361,0.001
-4689.808,-1269.326,1.483,0.68,-0.932,0.002
-4689.854,-1269.277,1.483,0.104,-0.293,0.002
-4689.783,-1269.269,1.482,0.82,-0.166,-0.006
-4689.811,-1269.241,1.481,0.417,0.15,-0.015
-4689.918,-1269.335,1.482,-0.747,-0.847,-0.008
-4689.945,-1269.348,1.481,-0.919,-0.849,-0.011
-4689.908,-1269.37,1.481,-0.398,-0.95,-0.015
-4689.889,-1269.261,1.481,-0.15,0.306,-0.006
-4689.914,-1269.322,1.481,-0.377,-0.371,-0.005
-4689.938,-1269.28,1.482,-0.57,0.116,0.005
-4689.801,-1269.291,1.481,0.917,-0.013,-0.007
-4689.825,-1269.293,1.481,0.538,-0.033,-0.002
-4689.798,-1269.439,1.482,0.734,-1.525,0.004
-4689.785,-1269.482,1.482,0.769,-1.741,0.005
-4689.736,-1269.346,1.483,1.151,-0.087,0.009
-4689.826,-1269.302,1.483,0.061,0.377,0.009
-4689.83,-1269.265,1.483,0.014,0.707,0.011
-4689.818,-1269.286,1.484,0.128,0.382,0.016
-4689.862,-1269.257,1.483,-0.346,0.628,0.008
-4689.898,-1269.248,1.484,-0.668,0.627,0.015
-4689.817,-1269.285,1.484,0.27,0.155,0.011
-4689.823,-1269.328,1.483,0.17,-0.311,0.004
-4689.92,-1269.321,1.483,-0.854,-0.196,0.001
-4689.885,-1269.334,1.483,-0.364,-0.3,0.001
-4689.879,-1269.245,1.483,-0.251,0.659,0.003
-4689.886,-1269.262,1.483,-0.289,0.383,0
-4689.864,-1269.259,1.483,-0.015,0.366,-0.001
-4689.856,-1269.263,1.483,0.068,0.267,-0.002
-4689.777,-1269.298,1.483,0.873,-0.133,-0.002
-4689.768,-1269.216,1.483,0.836,0.727,-0.001
-4689.824,-1269.268,1.483,0.138,0.086,0.001
-4689.892,-1269.339,1.483,-0.589,-0.655,0.003
-4689.852,-1269.273,1.483,-0.089,0.122,-0.001
-4689.832,-1269.406,1.483,0.135,-1.261,-0.002
-4689.781,-1269.423,1.483,0.635,-1.256,-0.004
-4689.768,-1269.428,1.482,0.682,-1.12,-0.008
-4689.848,-1269.388,1.482,-0.247,-0.542,-0.004
-4689.771,-1269.402,1.483,0.588,-0.606,0.004
-4689.779,-1269.274,1.483,0.415,0.797,-0.003
-4689.759,-1269.316,1.483,0.558,0.252,-0.002
-4689.713,-1269.315,1.483,0.944,0.224,0.002
-4689.679,-1268.952,1.484,1.162,3.929,0.012
-4689.484,-1268.119,1.485,2.991,11.921,0.015
-4689.193,-1266.679,1.485,5.55,24.992,0.02
-4688.629,-1264.419,1.485,10.543,44.587,0.014
-4687.938,-1261.799,1.485,16.108,65,0.009
-4687.111,-1258.911,1.484,22.25,85.166,-0.001
-4686.184,-1255.699,1.484,28.522,105.716,-0.001
-4685.252,-1252.618,1.483,33.922,121.881,-0.009
-4684.404,-1249.552,1.481,37.665,135.523,-0.029
-4683.645,-1246.518,1.479,39.938,146.824,-0.044
-4682.977,-1243.684,1.478,40.943,154.4,-0.04
-4682.258,-1240.927,1.479,42.319,160.084,-0.029
-4681.675,-1238.321,1.48,42.099,163.364,-0.012
-4681.049,-1235.705,1.481,42.352,166.269,-0.006
-4680.393,-1233.113,1.482,42.874,168.499,0.005
-4679.674,-1230.507,1.482,43.976,170.553,0.003
-4678.907,-1227.897,1.482,45.405,172.338,0.009
-4677.978,-1225.31,1.482,48.287,173.62,0.002
-4677.035,-1222.805,1.482,50.891,173.873,0.003
-4676.29,-1220.31,1.481,51.083,173.996,-0.002
-4675.596,-1217.87,1.481,50.715,173.52,-0.002
-4674.852,-1215.477,1.483,50.917,172.634,0.01
-4674.099,-1212.949,1.483,51.176,173.273,0.012
-4673.37,-1210.515,1.484,51.158,172.854,0.017
-4672.606,-1208.077,1.484,51.489,172.521,0.015
-4671.911,-1205.612,1.483,51.082,172.529,0.01
-4671.098,-1203.266,1.485,51.935,171.303,0.022
-4670.513,-1200.844,1.485,50.316,171.051,0.021
-4669.825,-1198.433,1.486,50.003,170.709,0.028
-4669.174,-1195.969,1.487,49.346,170.978,0.035
-4668.626,-1193.439,1.487,47.734,171.877,0.031
-4667.988,-1191.146,1.488,47.278,170.204,0.03
-4667.244,-1188.78,1.487,47.993,169.53,0.023
-4666.588,-1186.428,1.487,47.681,168.812,0.014
-4665.894,-1184.108,1.487,47.819,167.871,0.009
-4665.093,-1181.765,1.486,49.027,167.302,0.004
-4664.244,-1179.379,1.484,50.562,167.254,-0.021
-4663.566,-1177.064,1.483,50.106,166.488,-0.023
-4663.043,-1174.727,1.483,48.114,166.061,-0.023
-4662.579,-1172.381,1.483,45.822,165.798,-0.017
-4662.065,-1169.933,1.482,44.37,166.61,-0.027
-4661.622,-1167.413,1.481,42.413,168.048,-0.034
-4661.032,-1164.965,1.48,42.248,168.537,-0.032
-4660.427,-1162.617,1.48,42.26,167.922,-0.029
-4659.45,-1159.385,1.481,46.102,176.501,-0.018
-4658.442,-1156.389,1.481,49.695,181.385,-0.01
-4657.526,-1153.497,1.482,51.823,184.484,0.001
-4656.829,-1150.607,1.483,51.37,187.108,0.007
-4656.124,-1147.714,1.484,51.075,189.367,0.016
-4655.51,-1144.996,1.483,49.882,189.503,0.008
-4654.922,-1142.304,1.483,48.601,189.341,0.001
-4654.337,-1139.754,1.481,47.474,187.748,-0.016
-4653.784,-1137.17,1.48,46.194,186.738,-0.028
-4653.181,-1134.718,1.478,45.603,184.519,-0.037
-4652.723,-1132.259,1.478,43.61,182.697,-0.037
-4652.011,-1129.825,1.478,44.529,180.887,-0.025
-4651.353,-1127.392,1.478,44.76,179.331,-0.022
-4650.602,-1124.934,1.48,45.904,178.263,-0.006
-4649.817,-1122.492,1.48,47.229,177.184,-0.003
-4649.128,-1119.997,1.48,47.38,176.809,0
-4648.512,-1117.546,1.481,46.749,176.043,0.008
-4647.949,-1115.102,1.481,45.669,175.314,0.007
-4647.271,-1112.735,1.481,45.94,173.895,0.01
-4646.586,-1110.508,1.481,46.232,171.245,0.001
-4645.847,-1108.37,1.479,47.041,168.072,-0.018
-4645.233,-1105.972,1.477,46.439,168.041,-0.03
-4644.504,-1103.732,1.476,47.115,166.393,-0.032
-4643.959,-1101.552,1.476,45.798,164.362,-0.033
-4643.302,-1099.518,1.476,45.825,161.126,-0.027
-4642.796,-1097.976,1.479,44.295,153.304,0.008
-4642.599,-1096.97,1.485,39.814,141.112,0.06
-4642.488,-1096.399,1.493,35.101,126.237,0.135
-4642.402,-1096.281,1.503,30.825,108.895,0.209
-4642.578,-1096.702,1.512,24.476,88.544,0.27
-4642.838,-1097.36,1.518,18.203,68.75,0.288
-4643.146,-1098.066,1.523,12.355,51.365,0.289
-4643.45,-1098.862,1.525,7.404,35.618,0.263
-4643.668,-1099.661,1.525,4.073,22.158,0.233
-4643.797,-1100.211,1.527,2.146,13.233,0.212
-4643.932,-1100.74,1.527,0.445,5.844,0.181
-4644.055,-1101.23,1.526,-0.893,-0.058,0.144
-4644.167,-1101.662,1.525,-1.907,-4.502,0.113
-4644.321,-1102.072,1.525,-3.216,-8.06,0.1
-4644.469,-1102.283,1.525,-4.268,-9.049,0.081
-4644.59,-1102.44,1.525,-4.888,-9.336,0.066
-4644.61,-1102.611,1.524,-4.375,-9.718,0.049
-4644.573,-1102.736,1.523,-3.347,-9.579,0.031
-4644.518,-1102.925,1.523,-2.293,-10.118,0.026
-4644.551,-1102.963,1.522,-2.289,-9.013,0.018
-4644.517,-1102.992,1.521,-1.605,-7.994,0.006
-4644.511,-1103.021,1.52,-1.31,-7.111,-0.004
-4644.506,-1102.952,1.52,-1.061,-5.353,-0.005
-4644.45,-1102.979,1.52,-0.335,-4.844,-0.003
-4644.499,-1102.895,1.521,-0.78,-3.271,0.005
-4644.536,-1102.889,1.521,-1.055,-2.731,0.007
-4644.585,-1102.831,1.521,-1.401,-1.732,-0.001
-4644.579,-1102.735,1.521,-1.134,-0.49,0.001
-4644.649,-1102.58,1.521,-1.686,1.181,0.002
-4644.556,-1102.612,1.521,-0.482,0.676,0.005
-4644.591,-1102.548,1.522,-0.773,1.238,0.014
-4644.563,-1102.594,1.523,-0.375,0.581,0.015
-4644.473,-1102.66,1.522,0.613,-0.184,0.003
-4644.578,-1102.644,1.521,-0.554,0.013,0
-4644.605,-1102.628,1.521,-0.755,0.171,-0.007
-4644.606,-1102.632,1.52,-0.662,0.109,-0.008
-4644.578,-1102.722,1.521,-0.264,-0.832,0.001
-4644.51,-1102.744,1.521,0.467,-0.941,-0.002
-4644.494,-1102.76,1.52,0.566,-0.967,-0.006
-4644.534,-1102.697,1.521,0.067,-0.179,-0.004
-4644.496,-1102.75,1.52,0.455,-0.699,-0.01
-4644.457,-1102.695,1.52,0.786,-0.028,-0.008
-4644.31,-1102.834,1.519,2.185,-1.45,-0.012
-4644.408,-1102.852,1.519,0.853,-1.423,-0.011
-4644.396,-1102.816,1.519,0.851,-0.847,-0.007
-4644.37,-1102.78,1.519,0.992,-0.352,-0.011
-4644.399,-1102.81,1.519,0.547,-0.608,-0.005
-4644.385,-1102.832,1.52,0.611,-0.745,0.004
-4644.536,-1102.76,1.519,-1.026,0.108,-0.007
-4644.548,-1102.692,1.52,-1.004,0.791,-0.001
-4644.6,-1102.65,1.519,-1.389,1.107,-0.009
-4644.465,-1102.641,1.518,0.201,1.039,-0.012
-4644.466,-1102.544,1.519,0.165,1.885,-0.007
-4644.449,-1102.587,1.519,0.313,1.16,-0.007
-4644.475,-1102.637,1.519,-0.002,0.48,-0.003
-4644.505,-1102.59,1.519,-0.305,0.895,-0.004
-4644.605,-1102.567,1.518,-1.295,1,-0.012
-4644.662,-1102.501,1.518,-1.685,1.528,-0.012
-4644.646,-1102.644,1.519,-1.277,-0.166,-0.002
-4644.636,-1102.718,1.519,-0.982,-0.905,0.002
-4644.606,-1102.749,1.52,-0.538,-1.089,0.009
-4644.606,-1102.767,1.521,-0.459,-1.119,0.022
-4644.534,-1102.749,1.521,0.36,-0.772,0.018
-4644.536,-1102.657,1.521,0.287,0.291,0.016
-4644.53,-1102.639,1.521,0.302,0.434,0.009
-4644.467,-1102.645,1.521,0.905,0.307,0.01
-4644.566,-1102.756,1.52,-0.254,-0.873,0.002
-4644.675,-1102.734,1.52,-1.331,-0.52,-0.002
-4644.604,-1102.67,1.521,-0.402,0.211,0.007
-4644.526,-1102.764,1.521,0.455,-0.784,0.008
-4644.439,-1102.779,1.521,1.282,-0.825,0.011
-4644.556,-1102.797,1.522,-0.103,-0.894,0.012
-4644.479,-1102.777,1.522,0.705,-0.551,0.015
-4644.461,-1102.787,1.522,0.784,-0.576,0.007
-4644.518,-1102.82,1.522,0.079,-0.824,0.01
-4644.448,-1102.759,1.521,0.788,-0.076,0
-4644.427,-1102.643,1.521,0.891,1.129,-0.001
-4644.353,-1102.656,1.521,1.519,0.826,-0.004
-4644.391,-1102.544,1.521,0.908,1.856,-0.004
-4644.524,-1102.419,1.52,-0.594,2.873,-0.01
-4644.51,-1102.484,1.52,-0.368,1.774,-0.008
-4644.47,-1102.576,1.52,0.096,0.573,-0.005
-4644.455,-1102.667,1.52,0.244,-0.452,-0.004
-4644.476,-1102.725,1.52,-0.008,-0.977,-0.003
-4644.444,-1102.777,1.521,0.322,-1.367,0.002
-4644.461,-1102.786,1.521,0.097,-1.259,0.007
-4644.51,-1102.751,1.522,-0.421,-0.717,0.014
-4644.588,-1102.733,1.522,-1.168,-0.431,0.01
-4644.505,-1102.738,1.524,-0.141,-0.418,0.024
-4644.481,-1102.699,1.524,0.134,0.051,0.021
-4644.485,-1102.627,1.523,0.067,0.785,0.014
-4644.508,-1102.592,1.523,-0.176,1.024,0.008
-4644.575,-1102.657,1.522,-0.843,0.203,0.002
-4644.561,-1102.627,1.523,-0.567,0.485,0.004
-4644.648,-1102.621,1.522,-1.392,0.472,0.002
-4644.558,-1102.63,1.523,-0.247,0.311,0.004
-4644.506,-1102.615,1.523,0.316,0.425,0.009
-4644.517,-1102.53,1.522,0.163,1.234,0
-4644.688,-1102.425,1.521,-1.631,2.138,-0.01
-4644.634,-1102.483,1.521,-0.832,1.222,-0.008
-4644.639,-1102.553,1.521,-0.762,0.322,-0.009
-4644.635,-1102.563,1.521,-0.602,0.169,-0.006
-4644.697,-1102.466,1.521,-1.159,1.15,-0.011
-4644.635,-1102.488,1.52,-0.348,0.752,-0.014
-4644.559,-1102.516,1.521,0.484,0.349,-0.008
-4644.637,-1102.47,1.521,-0.386,0.77,-0.005
-4644.641,-1102.457,1.522,-0.367,0.797,0.005
-4644.58,-1102.483,1.523,0.314,0.41,0.017
-4644.523,-1102.309,1.524,0.85,2.14,0.02
-4644.47,-1102.397,1.523,1.272,0.923,0.013
-4644.523,-1102.433,1.523,0.538,0.413,0.011
-4644.49,-1102.388,1.524,0.803,0.819,0.011
-4644.564,-1102.376,1.524,-0.085,0.819,0.01
-4644.645,-1102.364,1.524,-0.898,0.819,0.009
-4644.683,-1102.387,1.523,-1.159,0.469,-0.001
-4644.675,-1102.407,1.524,-0.908,0.191,0.01
-4644.711,-1102.404,1.524,-1.147,0.19,0.012
-4644.589,-1102.435,1.524,0.277,-0.151,0.01
-4644.61,-1102.384,1.525,0.022,0.393,0.014
-4644.617,-1102.387,1.526,-0.048,0.303,0.02
-4644.65,-1102.399,1.525,-0.389,0.134,0.015
-4644.618,-1102.373,1.526,0,0.388,0.014
-4644.762,-1102.343,1.526,-1.482,0.637,0.015
-4644.787,-1102.364,1.526,-1.516,0.327,0.01
-4644.783,-1102.297,1.525,-1.26,0.968,0.002
-4644.684,-1102.316,1.525,-0.05,0.635,0.004
-4644.659,-1102.391,1.525,0.214,-0.238,0.004
-4644.594,-1102.443,1.525,0.85,-0.733,0.002
-4644.523,-1102.338,1.524,1.458,0.457,-0.009
-4644.542,-1102.375,1.524,1.043,0.001,-0.01
-4644.648,-1102.322,1.524,-0.205,0.552,-0.003
-4644.594,-1102.365,1.524,0.385,0.025,-0.004
-4644.605,-1102.402,1.524,0.218,-0.358,-0.002
-4644.556,-1102.434,1.525,0.694,-0.631,0.007
-4644.667,-1102.273,1.526,-0.557,1.119,0.011
-4644.551,-1102.367,1.527,0.725,-0.012,0.018
-4644.576,-1102.277,1.526,0.359,0.912,0.01
-4644.491,-1102.326,1.526,1.181,0.278,0.004
-4644.464,-1102.327,1.525,1.284,0.226,0.001
-4644.444,-1102.337,1.524,1.297,0.09,-0.009
-4644.469,-1102.319,1.526,0.852,0.259,0.005
-4644.452,-1102.313,1.526,0.9,0.278,0.008
-4644.417,-1102.32,1.526,1.123,0.172,0.01
-4644.381,-1102.203,1.527,1.331,1.352,0.013
-4644.408,-1102.219,1.527,0.864,0.979,0.017
-4644.398,-1102.288,1.529,0.831,0.128,0.025
-4644.357,-1102.336,1.529,1.137,-0.379,0.023
-4644.486,-1102.358,1.528,-0.356,-0.554,0.017
-4644.505,-1102.405,1.529,-0.502,-0.954,0.017
-4644.56,-1102.342,1.527,-0.995,-0.17,0.003
