-5434.215,289.863,-1.502,1.092,0.337,0.002
-5434.111,289.904,-1.501,2.006,0.717,0.005
-5434.098,289.915,-1.503,1.847,0.722,-0.012
-5434.073,289.991,-1.502,1.837,1.401,-0.002
-5434.041,289.853,-1.502,1.895,-0.227,0.004
-5433.975,289.906,-1.501,2.290,0.349,0.006
-5434.080,289.971,-1.500,0.880,0.968,0.013
-5434.053,289.898,-1.501,1.022,0.075,0.003
-5434.065,289.943,-1.502,0.748,0.528,-0.004
-5434.027,290.036,-1.501,1.033,1.411,0.003
-5433.997,289.852,-1.502,1.189,-0.698,-0.005
-5433.998,289.907,-1.502,1.009,-0.022,-0.006
-5434.043,289.919,-1.501,0.391,0.099,0.005
-5434.098,289.907,-1.501,-0.236,-0.035,0.010
-5434.116,289.862,-1.501,-0.385,-0.496,0.001
-5434.118,289.818,-1.502,-0.344,-0.876,-0.008
-5434.237,289.876,-1.502,-1.524,-0.148,-0.004
-5434.236,289.920,-1.500,-1.286,0.326,0.018
-5434.320,289.960,-1.500,-1.968,0.686,0.010
-5434.422,290.001,-1.501,-2.729,1.008,0.003
-5434.402,290.023,-1.502,-2.120,1.090,-0.007
-5434.393,290.035,-1.502,-1.712,1.050,-0.009
-5434.542,290.062,-1.502,-2.991,1.180,-0.005
-5434.562,290.045,-1.502,-2.761,0.825,-0.008
-5434.616,290.059,-1.502,-2.909,0.845,-0.004
-5434.492,290.085,-1.502,-1.205,0.993,-0.004
-5434.458,290.082,-1.503,-0.685,0.818,-0.011
-5434.489,290.127,-1.502,-0.902,1.163,-0.004
-5434.463,290.146,-1.502,-0.499,1.181,0.003
-5434.543,290.147,-1.502,-1.254,1.020,-0.000
-5434.625,290.127,-1.503,-1.913,0.666,-0.008
-5434.615,290.102,-1.505,-1.522,0.311,-0.031
-5434.669,290.026,-1.505,-1.859,-0.523,-0.023
-5434.709,290.079,-1.505,-2.000,0.109,-0.020
-5434.856,289.928,-1.504,-3.210,-1.464,-0.005
-5434.789,289.935,-1.504,-2.050,-1.176,-0.002
-5434.578,289.954,-1.504,0.430,-0.808,-0.010
-5434.591,289.875,-1.505,0.225,-1.508,-0.011
-5434.580,289.831,-1.503,0.309,-1.741,0.004
-5434.533,289.911,-1.503,0.744,-0.658,0.010
-5434.575,289.909,-1.501,0.202,-0.577,0.028
-5434.489,289.791,-1.500,1.057,-1.712,0.028
-5434.504,289.852,-1.500,0.752,-0.836,0.025
-5434.396,289.758,-1.501,1.749,-1.674,0.014
-5434.312,289.849,-1.501,2.351,-0.488,0.009
-5434.238,289.751,-1.501,2.771,-1.426,0.011
-5434.103,289.745,-1.501,3.755,-1.283,0.005
-5434.227,289.818,-1.501,1.925,-0.338,0.004
-5434.245,289.849,-1.501,1.458,0.031,0.004
-5434.034,289.680,-1.501,3.413,-1.715,0.004
-5433.822,289.310,-1.501,5.098,-5.272,0.007
-5433.722,288.547,-1.502,5.377,-12.358,-0.006
-5433.880,287.168,-1.502,2.956,-24.733,-0.008
-5433.934,285.142,-1.503,1.966,-41.953,-0.014
-5434.068,282.691,-1.505,0.300,-61.013,-0.032
-5434.162,279.594,-1.505,-0.705,-83.927,-0.025
-5434.388,276.404,-1.503,-2.937,-104.421,-0.004
-5434.708,273.100,-1.502,-5.803,-123.077,0.011
-5434.997,269.852,-1.501,-7.913,-138.417,0.016
-5435.219,266.510,-1.501,-9.038,-152.465,0.016
-5435.372,263.399,-1.502,-9.284,-162.068,-0.001
-5435.438,260.197,-1.503,-8.593,-171.190,-0.007
-5435.289,257.041,-1.503,-5.800,-178.511,-0.010
-5434.971,254.023,-1.504,-1.671,-183.327,-0.019
-5434.746,251.244,-1.505,0.885,-184.973,-0.021
-5434.501,248.721,-1.504,3.275,-183.742,-0.009
-5434.287,246.158,-1.504,5.001,-183.105,-0.011
-5433.954,243.563,-1.504,7.693,-182.889,-0.009
-5433.455,241.086,-1.503,11.705,-181.492,-0.000
-5433.143,238.578,-1.504,13.192,-180.617,-0.009
-5432.844,236.182,-1.504,14.331,-178.729,0.001
-5432.642,233.527,-1.504,14.303,-179.769,-0.008
-5432.581,230.911,-1.504,12.823,-180.262,-0.005
-5432.742,228.256,-1.505,9.285,-181.087,-0.015
-5432.863,225.748,-1.506,6.665,-180.275,-0.019
-5433.003,223.152,-1.506,4.246,-180.491,-0.020
-5432.847,220.720,-1.509,5.232,-178.983,-0.041
-5432.711,217.865,-1.509,5.856,-182.050,-0.038
-5432.547,214.635,-1.513,6.687,-188.527,-0.071
-5432.538,210.942,-1.516,5.798,-198.815,-0.086
-5432.507,206.653,-1.518,5.266,-213.737,-0.092
-5432.591,202.013,-1.520,3.620,-230.062,-0.101
-5432.826,196.852,-1.523,0.667,-249.368,-0.107
-5432.892,191.543,-1.524,-0.108,-267.348,-0.105
-5433.043,185.775,-1.524,-1.649,-287.409,-0.084
-5433.169,180.023,-1.522,-2.706,-304.347,-0.057
-5433.227,174.207,-1.520,-2.899,-319.466,-0.035
-5433.257,168.489,-1.520,-2.786,-331.344,-0.021
-5433.311,162.981,-1.517,-2.921,-339.322,0.004
-5433.327,157.315,-1.515,-2.662,-347.749,0.029
-5433.265,151.855,-1.512,-1.631,-352.814,0.050
-5433.250,146.368,-1.509,-1.237,-357.409,0.070
-5433.158,140.880,-1.507,-0.110,-361.352,0.080
-5433.020,135.367,-1.504,1.329,-364.965,0.096
-5432.923,129.859,-1.503,2.133,-367.987,0.094
-5432.760,124.705,-1.501,3.500,-366.933,0.101
-5432.959,119.238,-1.499,0.928,-369.250,0.100
-5432.962,113.726,-1.498,0.760,-371.690,0.095
-5432.915,108.646,-1.498,1.141,-369.317,0.082
-5433.062,103.297,-1.497,-0.548,-370.073,0.075
