Index,Time,((robot).imu)->data[10],debug_Y,debug_X
413,0.413666,0,19.2000008,257.100006
414,0.414668,0,19.2000008,257.100006
415,0.415682,0,19.2000008,257.100006
416,0.416666,0,19.2000008,257.100006
417,0.417670,0,19.2000008,257.100006
418,0.418669,0,19.2000008,257.100006
419,0.419665,0,19.2000008,257.100006
420,0.420672,0,19.2000008,257.100006
421,0.421668,0,19.2000008,257.100006
422,0.422667,0,19.2000008,257.100006
423,0.423671,0,19.2000008,257.100006
424,0.424665,0,19.2000008,257.100006
425,0.425693,0,19.2000008,257.100006
426,0.426681,0,19.2000008,257.100006
427,0.427672,0,19.2000008,257.100006
428,0.428668,0,19.2000008,257.100006
429,0.429667,0,19.2000008,257.100006
430,0.430671,0,19.2000008,257.100006
431,0.431670,0,19.2000008,257.100006
432,0.432665,0,19.2000008,257.100006
433,0.433665,0,19.2000008,257.100006
434,0.434671,0,19.2000008,257.100006
435,0.435670,0,19.2000008,257.100006
436,0.436702,0,19.2000008,257.100006
437,0.437682,0,19.2000008,257.100006
438,0.438665,0,19.2000008,257.100006
439,0.439669,0,19.2000008,257.100006
440,0.440668,0,19.2000008,257.100006
441,0.441672,0,19.2000008,257.100006
442,0.442671,0,19.2000008,257.100006
443,0.443667,0,19.2000008,257.100006
444,0.444669,0,19.2000008,257.100006
445,0.445665,0,19.2000008,257.100006
446,0.446671,0,19.2000008,257.100006
447,0.447665,0,19.2000008,257.100006
448,0.448687,0,19.2000008,257.100006
449,0.449669,0,19.2000008,257.100006
450,0.450672,0,19.2000008,257.100006
451,0.451671,0,19.2000008,257.100006
452,0.452666,0,19.2000008,257.100006
453,0.453672,0,19.2000008,257.100006
454,0.454670,0,19.2000008,257.100006
455,0.455669,0,19.2000008,257.100006
456,0.456672,0,19.2000008,257.100006
457,0.457670,0,19.2000008,257.100006
458,0.458665,0,19.2000008,257.100006
459,0.459685,0,19.2000008,257.100006
460,0.460667,0,19.2000008,257.100006
461,0.461671,0,19.2000008,257.100006
462,0.462669,0,19.2000008,257.100006
463,0.463672,0,19.2000008,257.100006
464,0.464666,0,19.2000008,257.100006
465,0.465669,0,19.2000008,257.100006
466,0.466667,0,19.2000008,257.100006
467,0.467670,0,19.2000008,257.100006
468,0.468669,0,19.2000008,257.100006
469,0.469686,0,19.2000008,257.100006
470,0.470668,0,19.2000008,257.100006
471,0.471672,0,19.2000008,257.100006
472,0.472670,0,19.2000008,257.100006
473,0.473665,0,19.2000008,257.100006
474,0.474667,0,19.2000008,257.100006
475,0.475670,0,19.2000008,257.100006
476,0.476668,0,19.2000008,257.100006
477,0.477671,0,19.2000008,257.100006
478,0.478670,0,19.2000008,257.100006
479,0.479679,0,19.2000008,257.100006
480,0.480670,0,19.2000008,257.100006
481,0.481666,0,19.2000008,257.100006
482,0.482665,0,19.2000008,257.100006
483,0.483669,0,19.2000008,257.100006
484,0.484671,0,19.2000008,257.100006
485,0.485667,0,19.2000008,257.100006
486,0.486666,0,19.2000008,257.100006
487,0.487670,0,19.2000008,257.100006
488,0.488669,0,19.2000008,257.100006
489,0.489672,0,19.2000008,257.100006
490,0.490683,0,19.2000008,257.100006
491,0.491666,0,19.2000008,257.100006
492,0.492671,0,19.2000008,257.100006
493,0.493670,0,19.2000008,257.100006
494,0.494684,0,19.2000008,257.100006
495,0.495667,0,19.2000008,257.100006
496,0.496671,0,19.2000008,257.100006
497,0.497671,0,19.2000008,257.100006
498,0.498666,0,19.2000008,257.100006
499,0.499666,0,19.2000008,257.100006
500,0.500683,0,19.2000008,257.100006
501,0.501667,0,19.2000008,257.100006
502,0.502671,0,19.2000008,257.100006
503,0.503670,0,19.2000008,257.100006
504,0.504668,0,19.2000008,257.100006
505,0.505668,0,19.2000008,257.100006
506,0.506671,0,19.2000008,257.100006
507,0.507670,0,19.2000008,257.100006
508,0.508666,0,19.2000008,257.100006
509,0.509666,0,19.2000008,257.100006
510,0.510684,0,19.2000008,257.100006
511,0.511667,0,19.2000008,257.100006
